profile_skypointId,transaction_id,transaction_product_id,transaction_date,transaction_value,ecommerce_as_ecommercepurchases_activitytypedisplay,ecommerce_as_ecommercepurchases_subject,ecommerce_as_ecommercepurchases_as_ecommercepurchases_id,ecommerce_as_ecommercecontact_firstname,ecommerce_as_ecommercecontact_lastname,ecommerce_as_ecommercecontact_fullname,ecommerce_as_ecommercecontact_dateofbirth,ecommerce_as_ecommercecontact_gender,ecommerce_as_ecommercecontact_email,ecommerce_as_ecommercecontact_telephone,ecommerce_as_ecommercecontact_postcode,ecommerce_as_ecommercecontact_streetaddress,ecommerce_as_ecommercecontact_city,ecommerce_as_ecommercecontact_state,ecommerce_as_ecommercecontact_country,ecommerce_as_ecommercecontact_createdon,ecommerce_as_ecommercecontact_headshot,ecommerce_as_ecommercecontact_as_ecommercecontact_id,willChurn
c36e96f5-9235-481b-bf0f-8a39696bbd48,OPID_10567,ProdID_1225,2017-12-22T00:00:00.000Z,171,OnlinePurchase,Purchased a product online,34359739543,Sandra,Mcmillin,Mcmillin Sandra,2007-02-05T00:00:00.000Z,Female,sandra_mcmillin@shepherdandsons.com,267.976.2463,12036,142 Katie Loaf,Inglewood,California,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/SandraMcmillin.png,34359738420,0
1e4abaa0-54a9-478c-b659-684b9156ccc8,OPID_4215,ProdID_1076,2018-06-11T00:00:00.000Z,173,OnlinePurchase,Purchased a product online,25769804054,Anthony,Difebbo,Anthony Difebbo,2009-04-13T00:00:00.000Z,Male,anthony_difebbo@hendersonlawson.com,001-083-000-8281x33772,84460,70659 Chavez Ridge Apt. 471,Dayton,Ohio,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/AnthonyDifebbo.png,42949673341,1
2e8ed7ac-7e4e-492a-b0d6-fe3d980ad3ca,OPID_1225,ProdID_1005,2018-09-27T00:00:00.000Z,99,OnlinePurchase,Purchased a product online,271,Edward,Bagdasarian,Edward Baadasarian,1980-07-04T00:00:00.000Z,Male,edward_bagdasarian@davisfoxandjohnson.com,(536)369-8888x3479,19161,561 Jonathan Inlet Apt. 481,Newark,New Jersey,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/EdwardBagdasarian.png,477,0
5d13bb0b-b1ed-42e8-afef-6b8a39ef4653,OPID_3065,ProdID_1063,2017-07-10T00:00:00.000Z,120,OnlinePurchase,Purchased a product online,51539608597,Richard,Skidmore,Richard Skidmore,1986-07-24T00:00:00.000Z,Male,richard_skidmore@daltonkentandknight.com,(098)747-4068x4590,41927,8575 Carla Mission,Huntsville,Alabama,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/RichardSkidmore.png,4,1
0b56e2f1-c770-458a-be34-2a48556b81d9,OPID_4321,ProdID_1077,2018-02-28T00:00:00.000Z,147,OnlinePurchase,Purchased a product online,8589935250,Steven,Kinabrew,Steven Kinabrew,1987-03-15T00:00:00.000Z,Male,steven_kinabrew@kingplc.com,160-545-2170,29668,48344 Jose Valley Suite 586,Miramar,Florida,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/StevenKinabrew.png,17179869585,1
0b56e2f1-c770-458a-be34-2a48556b81d9,OPID_4322,ProdID_1051,2018-07-08T00:00:00.000Z,229,OnlinePurchase,Purchased a product online,17179870367,Steven,Kinabrew,Steven Kinabrew,1987-03-15T00:00:00.000Z,Male,steven_kinabrew@kingplc.com,160-545-2170,29668,48344 Jose Valley Suite 586,Miramar,Florida,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/StevenKinabrew.png,17179869585,0
0a27dc26-272d-4aba-9b94-9605155b003e,OPID_2274,ProdID_1003,2018-10-20T00:00:00.000Z,104,OnlinePurchase,Purchased a product online,25769804772,Paul,Rauelo,Paul Rauelo,2005-05-18T00:00:00.000Z,Male,paul_rauelo@leeleeandlopez.com,(901)798-0974,99273,3363 Donald Ferry Apt. 491,Spokane,Washington,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/PaulRauelo.png,8589934673,1
5b582640-d701-45e6-b998-defca43a812e,OPID_4482,ProdID_1099,2018-07-04T00:00:00.000Z,161,OnlinePurchase,Purchased a product online,68719476820,Kenneth,Szlosek,Kenneth Szlosek,1989-01-14T00:00:00.000Z,Male,kenneth_szlosek@williamsroberts.com,(842)589-4475,13423,9753 Jones Camp Suite 856,Temecula,California,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/KennethSzlosek.png,17179869351,1
1be5ddb3-0554-459b-8659-929618757f96,OPID_13190,ProdID_1272,2017-07-14T00:00:00.000Z,42,OnlinePurchase,Purchased a product online,524,Linda,Dillion,Lcnda Dillion,1971-11-06T00:00:00.000Z,Female,linda_dillion@hernandezhamiltonandshaffer.com,694-479-1223x6269,68656,526 Allen Underpass,Santa Maria,California,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/LindaDillion.png,60129542593,1
17547b6c-9853-48bb-9d90-e9a3a6ea0971,OPID_6666,ProdID_1143,2018-01-06T00:00:00.000Z,169,OnlinePurchase,Purchased a product online,8589935277,Jason,Rudgers,Jason Rudgers,2007-07-11T00:00:00.000Z,Male,jason_rudgers@phillipslopez.com,582-230-7865x1120,31769,8804 Brianna Lodge,Pasadena,Texas,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/JasonRudgers.png,34359738575,1
0a605261-0394-437e-bde9-28bb827febd2,OPID_9199,ProdID_1167,2018-06-27T00:00:00.000Z,107,OnlinePurchase,Purchased a product online,77309412436,Margaret,Ginnetti,Ginnetti Margaret,2015-03-19T00:00:00.000Z,Female,margaret_ginnetti@romeroplc.com,3138918123,10594,07043 Valerie Creek Suite 813,Salinas,California,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/MargaretGinnetti.png,439,1
d64b52e9-08a0-4393-a3b2-be84a5ea81bd,OPID_1867,ProdID_1017,2018-06-08T00:00:00.000Z,189,OnlinePurchase,Purchased a product online,60129543372,John,Caravalho,Caravalho John,1977-12-27T00:00:00.000Z,Male,john_caravalho@riddleperryandrodriguez.com,096-658-5575x43557,77667,110 Anderson Summit Suite 090,Midland,Texas,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/JohnCaravalho.png,34359738493,1
d64b52e9-08a0-4393-a3b2-be84a5ea81bd,OPID_1865,ProdID_1023,2017-11-01T00:00:00.000Z,233,OnlinePurchase,Purchased a product online,25769804625,John,Caravalho,Caravalho John,1977-12-27T00:00:00.000Z,Male,john_caravalho@riddleperryandrodriguez.com,096-658-5575x43557,77667,110 Anderson Summit Suite 090,Midland,Texas,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/JohnCaravalho.png,34359738493,0
9a42ae79-e9dc-44f3-ae4d-8e67096261f3,OPID_4180,ProdID_1058,2018-03-27T00:00:00.000Z,127,OnlinePurchase,Purchased a product online,42949674016,Kevin,Mckeehan,Kevin Mckeehan,2017-11-22T00:00:00.000Z,Male,kevin_mckeehan@millerllc.com,788-717-2402,16759,741 Cooper Islands,Amarillo,Texas,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/KevinMckeehan.png,34359738478,1
03923ff6-6e8f-4520-8e3e-d5c662ef1e0b,OPID_4047,ProdID_1061,2017-11-10T00:00:00.000Z,53,OnlinePurchase,Purchased a product online,42949673926,Robert,Maye,Maye Robert,1988-07-07T00:00:00.000Z,Male,robert_maye@hardinghartmanandleach.com,719-897-4018x923,66321,5368 Henry Trace,Newport News,Virginia,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/RobertMaye.png,68719477119,1
8a1b73e7-ca2c-4e2a-95d9-836e671e756f,OPID_1934,ProdID_1004,2017-04-23T00:00:00.000Z,239,OnlinePurchase,Purchased a product online,246,Edward,Pamer,Edward Pamer,1998-03-26T00:00:00.000Z,Male,edward_pamer@morganllc.com,477-991-3264x17853,76792,926 Nicholas Shore Apt. 634,Lincoln,Nebraska,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/EdwardPamer.png,51539608003,1
a0aaea1f-91c9-4d85-8e43-e18b80910740,OPID_6649,ProdID_1143,2017-08-13T00:00:00.000Z,30,OnlinePurchase,Purchased a product online,60129543219,Donald,Brunjes,Brunjes Donald,1984-01-15T00:00:00.000Z,Male,donald_brunjes@vancezimmermanandterrell.com,(271)519-4845x7446,50800,2464 Martinez Cliff Apt. 231,Gresham,Oregon,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/DonaldBrunjes.png,8589934768,1
da8a3948-f95c-4190-b5fc-c0083ca37883,OPID_11615,ProdID_1272,2017-04-04T00:00:00.000Z,122,OnlinePurchase,Purchased a product online,8589934909,Ruth,Blyler,Ruth Blyler,2016-07-10T00:00:00.000Z,Female,ruth_blyler@smithplc.com,(731)865-1395x66946,94062,491 Kaufman Expressway Suite 707,Las Cruces,New Mexico,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/RuthBlyler.png,25769804117,1
59e8160e-402c-4fc7-b1e1-fb993c423bf1,OPID_8170,ProdID_1167,2018-05-10T00:00:00.000Z,144,OnlinePurchase,Purchased a product online,34359739059,Linda,Balius,Linda Balius,1979-03-28T00:00:00.000Z,Female,linda_balius@cisnerosinc.com,3098981986,23926,699 Fleming Expressway Apt. 113,Irving,Texas,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/LindaBalius.png,34359738559,1
3e03fd83-77d1-45a3-ba19-0aa30853b116,OPID_5920,ProdID_1133,2017-03-26T00:00:00.000Z,152,OnlinePurchase,Purchased a product online,68719477713,Paul,Arroyo,Paul Ahroyo,1981-07-16T00:00:00.000Z,Male,paul_arroyo@davidsoninc.com,772.108.1726x67408,78748,09816 Kristen Mountains,Rochester,New York,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/PaulArroyo.png,25769803951,1
8ce47e25-67d5-437f-a9e6-11654bf54f18,OPID_2693,ProdID_1039,2018-01-08T00:00:00.000Z,66,OnlinePurchase,Purchased a product online,42949673237,Brian,Vanderloo,Vanderloo Brian,2015-11-10T00:00:00.000Z,Male,brian_vanderloo@nelsongomezandgrant.com,001-852-587-7518x890,82615,276 Melinda Shores,Des Moines,Iowa,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/BrianVanderloo.png,60129542284,1
59e8160e-402c-4fc7-b1e1-fb993c423bf1,OPID_8169,ProdID_1172,2017-02-18T00:00:00.000Z,35,OnlinePurchase,Purchased a product online,60129542189,Linda,Balius,Linda Balius,1979-03-28T00:00:00.000Z,Female,linda_balius@cisnerosinc.com,3098981986,23926,699 Fleming Expressway Apt. 113,Irving,Texas,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/LindaBalius.png,34359738559,1
652f2939-9cc6-46fd-9e0a-aca93ecac9d1,OPID_2116,ProdID_1026,2018-05-08T00:00:00.000Z,182,OnlinePurchase,Purchased a product online,806,Edward,Nutter,Edward Nutter,1994-01-27T00:00:00.000Z,Male,edward_nutter@sandovalmendez.com,864.964.8540,87454,5333 Dawn Shores,Cleveland,Ohio,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/EdwardNutter.png,60129542230,0
3d5fba02-8dae-487c-9f23-35c21e46a10e,OPID_5781,ProdID_1114,2018-11-02T00:00:00.000Z,226,OnlinePurchase,Purchased a product online,74,James,Rosher,James Rosher,1984-04-06T00:00:00.000Z,Male,james_rosher@simpsonevans.com,001-872-866-3094x819,35302,7960 Johnson Streets,Boulder,Colorado,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/JamesRosher.png,60129542283,1
8d21d828-efc2-4113-a3dc-facaa562d32f,OPID_3054,ProdID_1024,2018-02-13T00:00:00.000Z,230,OnlinePurchase,Purchased a product online,8589935395,Christopher,Anglebrandt,Christopher Amglebrandt,1976-12-03T00:00:00.000Z,Male,christopher_anglebrandt@smithllc.com,138-063-4504x126,14177,385 Jessica Burg,Durham,North Carolina,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/ChristopherAnglebrandt.png,34359738861,1
638c0a63-5c49-47a3-b4eb-92bb18aed3dd,OPID_9692,ProdID_1217,2018-04-02T00:00:00.000Z,49,OnlinePurchase,Purchased a product online,8589935318,Karen,Evon,Karrn Evon,1975-10-18T00:00:00.000Z,Female,karen_evon@allenfrank.com,(845)275-5934,51425,45380 Rodriguez Pine Suite 656,Arvada,Colorado,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/KarenEvon.png,25769804112,1
2e4f2eec-3113-4004-994f-94deda002092,OPID_1521,ProdID_1029,2018-07-10T00:00:00.000Z,55,OnlinePurchase,Purchased a product online,34359738877,David,Vandermay,Vandermay David,2014-07-03T00:00:00.000Z,Male,david_vandermay@martinezjenkins.com,(833)663-3662x49255,70470,811 Flores Pine,Irvine,California,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/DavidVandermay.png,8,1
0e9f4680-c3d3-4a30-85e6-b0bff59dacc4,OPID_4992,ProdID_1064,2018-10-04T00:00:00.000Z,210,OnlinePurchase,Purchased a product online,131,Donald,Dipietrantoni,Dipietrantoni Donald,1996-12-17T00:00:00.000Z,Male,donald_dipietrantoni@walkerinc.com,595-345-3166x02391,71801,162 Lewis Passage,West Jordan,Utah,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/DonaldDipietrantoni.png,42949673387,1
8887049b-aecb-4762-850d-af3ba6521849,OPID_5487,ProdID_1114,2018-02-26T00:00:00.000Z,192,OnlinePurchase,Purchased a product online,51539608452,Brian,Panepinto,Brian Panepinto,1974-09-06T00:00:00.000Z,Male,brian_panepinto@johnsoninc.com,001-562-628-7361,39224,4916 Pittman Place Suite 068,College Station,Texas,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/BrianPanepinto.png,51539607779,1
8887049b-aecb-4762-850d-af3ba6521849,OPID_5486,ProdID_1110,2017-11-27T00:00:00.000Z,244,OnlinePurchase,Purchased a product online,60129542190,Brian,Panepinto,Brian Panepinto,1974-09-06T00:00:00.000Z,Male,brian_panepinto@johnsoninc.com,001-562-628-7361,39224,4916 Pittman Place Suite 068,College Station,Texas,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/BrianPanepinto.png,51539607779,1
587f4e76-9bbb-4cfa-b220-92d7ad5ead07,OPID_9940,ProdID_1208,2018-08-06T00:00:00.000Z,38,OnlinePurchase,Purchased a product online,42949674064,Dorothy,Maravilla,Dorothy Mgravilla,1979-05-16T00:00:00.000Z,Female,dorothy_maravilla@rodriguezlarsonandnguyen.com,770-928-1580x34359,37490,7106 Patterson Fields,Dallas,Texas,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/DorothyMaravilla.png,319,0
30d1c532-90a6-4bdf-bafe-1dbd4fce4f60,OPID_3051,ProdID_1007,2017-07-05T00:00:00.000Z,89,OnlinePurchase,Purchased a product online,25769803935,William,Landing,William Landing,1981-10-02T00:00:00.000Z,Male,william_landing@greenpayneandtrevino.com,(065)511-5877,93901,645 Huff Village Suite 089,Hollywood,Florida,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/WilliamLanding.png,68719476926,1
3e2645a0-3a0c-40dd-9d3c-f2625bdeee2c,OPID_8470,ProdID_1194,2017-11-24T00:00:00.000Z,183,OnlinePurchase,Purchased a product online,60129542535,Sarah,Shiplett,Sarah Shiplett,1978-03-03T00:00:00.000Z,Female,sarah_shiplett@smithgilbertandbraun.com,(919)174-2568x59904,92801,65656 Carl Islands,Chattanooga,Tennessee,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/SarahShiplett.png,25769804204,1
6397550f-00df-4378-ae7c-a94b6b1788ca,OPID_5831,ProdID_1134,2018-10-18T00:00:00.000Z,189,OnlinePurchase,Purchased a product online,77309411581,Donald,Vandeyacht,Donald Vandeyacht,1980-09-03T00:00:00.000Z,Male,donald_vandeyacht@cookcollins.com,001-996-346-3083,51577,2955 Juan Plaza,Centennial,Colorado,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/DonaldVandeyacht.png,452,0
587f4e76-9bbb-4cfa-b220-92d7ad5ead07,OPID_9941,ProdID_1230,2018-09-24T00:00:00.000Z,70,OnlinePurchase,Purchased a product online,25769803926,Dorothy,Maravilla,Dorothy Mgravilla,1979-05-16T00:00:00.000Z,Female,dorothy_maravilla@rodriguezlarsonandnguyen.com,770-928-1580x34359,37490,7106 Patterson Fields,Dallas,Texas,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/DorothyMaravilla.png,319,0
2b20d3ca-c011-4ddc-98dc-952ef83380a0,OPID_2176,ProdID_1030,2017-12-03T00:00:00.000Z,209,OnlinePurchase,Purchased a product online,60129542259,John,Rihanek,John Rihanek,2005-05-22T00:00:00.000Z,Male,john_rihanek@pittscraig.com,537.575.9146,81361,2127 Dunn Fields Suite 191,Downey,California,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/JohnRihanek.png,34359738598,1
64dc33eb-18ad-483e-8e19-1a24cac68f3c,OPID_11761,ProdID_1273,2018-01-03T00:00:00.000Z,188,OnlinePurchase,Purchased a product online,462,Maria,Herting,Maria Herting,2010-06-19T00:00:00.000Z,Female,maria_herting@martinstein.com,827-713-2412x69149,32607,673 Cole Keys,Winston?Salem,North Carolina,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/MariaHerting.png,42949673306,1
069aa83e-e4aa-48f1-932a-e7052a3baa1f,OPID_12160,ProdID_1270,2018-09-08T00:00:00.000Z,168,OnlinePurchase,Purchased a product online,60129542726,Helen,Leisner,Helen Leisner,2006-08-29T00:00:00.000Z,Female,helen_leisner@williamsandsons.com,(561)928-1175,17469,4181 Martin Fork,San Diego,California,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/HelenLeisner.png,68719476967,0
7f2151b6-8679-4cf5-86bc-dd7cceccbe8f,OPID_8961,ProdID_1165,2017-09-15T00:00:00.000Z,199,OnlinePurchase,Purchased a product online,17179869992,Linda,Heckmann,Linda Heckmann,2000-02-17T00:00:00.000Z,Female,linda_heckmann@yorkinc.com,797-005-6793x4195,57073,44154 Perez Union Suite 108,Phoenix,Arizona,USA,2019-01-31T00:00:00.000Z,https://filestransfer.blob.core.windows.net/demoprofileimage/LindaHeckmann.png,8589935053,1
